ticker,name,year,month,day,future_3,future_7,future_15,future_30,text_file_name,past_3,past_7,past_15,past_30
GWW,Grainger (W.W.) Inc.,2017,7,19,-4.415060864,-4.271854745,-4.352989555,-4.194146712,Grainger (W.W.) Inc._20170719,-5.313937533,-4.013277396,-4.116755004,-4.122916183
sna,Snap-On Inc.,2017,7,20,-4.301958558,-4.1114308589999995,-4.342629221,-4.305150809,Snap-On Inc._20170720,-4.222456966,-4.526184255,-4.5340961889999996,-4.546642889
bk,The Bank of New York Mellon Corp.,2017,7,20,-5.02951274,-5.02749414,-4.460813104,-4.618458523,The Bank of New York Mellon Corp._20170720,-4.480177176000001,-4.675706266000001,-4.565756169,-4.670185035
MSFT,Microsoft Corp.,2017,7,20,-5.132861068,-5.191955789,-5.120905711,-4.819495562,Microsoft Corp._20170720,-5.5292951310000005,-5.124485602,-4.631003361,-4.525862142
DOV,Dover Corp.,2017,7,20,-4.990406353,-4.965499837,-4.653168537,-4.738727395,Dover Corp._20170720,-5.567942541,-4.984827465,-4.719137769,-4.304356241
SWKS,Skyworks Solutions,2017,7,20,-4.789500505,-4.826578002,-4.368800557,-4.249170358,Skyworks Solutions_20170720,-4.718345523,-5.031142548,-4.506770955,-4.070518721
EBAY,eBay Inc.,2017,7,20,-5.170529626,-4.38939413,-4.384944887,-4.483240278999999,eBay Inc._20170720,-5.134481441,-4.643395701,-4.30546783,-4.250012058
shw,Sherwin-Williams,2017,7,20,-6.106755797999999,-4.969267436,-4.9905910019999995,-4.59283435,Sherwin-Williams_20170720,-5.331076073,-5.485317966,-4.835618581,-4.705625815
SLB,Schlumberger Ltd.,2017,7,21,-5.364400787,-5.318356618,-4.657658716,-4.795734519,Schlumberger Ltd._20170721,-4.357117729,-4.621828467,-4.601177105,-4.4946542
RF,Regions Financial Corp.,2017,7,21,-4.710234519,-4.969630099,-4.543939663,-4.494648088,Regions Financial Corp._20170721,-5.841953548999999,-4.8135994360000005,-4.3321279189999995,-4.2434516030000005
CDNS,Cadence Design Systems,2017,7,24,-3.882209285,-3.96915458,-4.242865052,-4.354290944,Cadence Design Systems_20170724,-4.679548835,-4.886479254,-4.812401077,-4.6622055730000005
KMB,Kimberly-Clark,2017,7,25,-4.153771282,-4.451056418,-4.738740554,-4.807119162,Kimberly-Clark_20170725,-4.6015754630000005,-4.945400781,-4.915125425,-4.771048176
MMM,3M Company,2017,7,25,-5.734983063,-5.270871728,-5.271148339,-5.117901036,3M Company_20170725,-5.651659743,-5.611190605,-5.296669793,-5.162476285
JNPR,Juniper Networks,2017,7,25,-3.589021943,-3.747506482,-3.9580716889999996,-4.16557038,Juniper Networks_20170725,-5.294502148,-4.795995126,-4.451572904,-4.468767312
PCAR,PACCAR Inc.,2017,7,25,-5.947040328,-4.787704721,-4.516621608,-4.557188354,PACCAR Inc._20170725,-6.260019695,-5.601536211,-5.03493478,-4.494089926
STX,Seagate Technology,2017,7,25,-4.244801208,-4.430470961,-4.248737478,-4.152638125,Seagate Technology_20170725,-8.333780326,-4.391561581,-3.923049185,-3.839764615
CAT,Caterpillar Inc.,2017,7,25,-5.0000691989999995,-5.218456022,-5.206058223,-4.953076137,Caterpillar Inc._20170725,-4.62294829,-4.843267104,-4.9727680460000006,-4.557133266
Amgn,Amgen Inc.,2017,7,25,-4.003144216,-4.3260059989999995,-4.433525476,-4.453502735,Amgen Inc._20170725,-6.257569281,-5.488514641,-5.080492903000001,-4.6288330989999995
UTX,United Technologies,2017,7,25,-5.493340141,-5.01822744,-4.79387573,-4.203694194,United Technologies_20170725,-5.121765143,-5.378755665,-5.371277906,-5.335417464
pnr,Pentair plc,2017,7,25,-4.5161480339999995,-4.798452404,-4.779126997,-4.72735222,Pentair plc_20170725,-5.318825212,-5.225855116,-4.78557151,-4.697597168
NEM,Newmont Mining Corporation,2017,7,25,-4.175353685,-4.442556874,-4.542800983999999,-4.467376146,Newmont Mining Corporation_20170725,-4.4661122330000005,-4.692723192,-4.430353029,-4.395815085
AVY,Avery Dennison Corp,2017,7,25,-4.948486147,-4.9478230430000005,-4.954174609,-4.859973342,Avery Dennison Corp_20170725,-6.848326224,-5.276974649,-5.0355667219999996,-5.080061054
AMD,Advanced Micro Devices Inc,2017,7,25,-3.295477865,-3.624591235,-3.55548595,-3.689586005,Advanced Micro Devices Inc_20170725,-5.049978548,-4.0954335980000005,-3.4622145160000004,-3.325537582
GM,General Motors,2017,7,25,-5.183420707,-4.325528136,-4.489229644,-4.4757940839999995,General Motors_20170725,-5.74056212,-4.983764983,-4.7668740739999995,-4.888188786000001
dgx,Quest Diagnostics,2017,7,25,-5.879555748,-5.19489184,-5.296152912,-5.110835695,Quest Diagnostics_20170725,-6.588114342000001,-5.848542915,-5.279134161,-5.102491239
tel,TE Connectivity Ltd.,2017,7,26,-4.25688071,-4.454891066,-4.409504994,-4.564166672,TE Connectivity Ltd._20170726,-4.454995433000001,-4.631831394,-4.657129881,-4.724866469
ffiv,F5 Networks,2017,7,26,-3.237248518,-3.5806990610000002,-3.877694915,-4.1473020830000005,F5 Networks_20170726,-5.21080663,-4.768856702,-4.395950925,-4.568213578
dte,DTE Energy Co.,2017,7,26,-5.5912750639999995,-5.264717635,-5.08981275,-5.252387046,DTE Energy Co._20170726,-4.563504391,-4.839474806,-5.053878434,-4.979078688
TSCO,Tractor Supply Company,2017,7,26,-3.16143887,-3.495247076,-3.6349809889999998,-3.864051022,Tractor Supply Company_20170726,-3.713017564,-4.040512451000001,-3.9744477189999996,-4.095984836
KO,Coca-Cola Company (The),2017,7,26,-5.225806767,-5.501549391,-5.5231051970000005,-5.5564675160000006,Coca-Cola Company (The)_20170726,-5.207359372,-5.517628307000001,-5.462874229,-5.341087492
BAX,Baxter International Inc.,2017,7,26,-4.832285491,-4.675082434,-4.830503395,-4.913246559,Baxter International Inc._20170726,-5.383046632,-5.106898955,-4.970166003,-4.794277885
AOS,A.O. Smith Corp,2017,7,26,-4.773735862,-4.7319288760000005,-4.84864973,-4.817441154,A.O. Smith Corp_20170726,-5.676180565,-4.922002325,-4.8023766939999994,-4.8331795269999995
ROK,Rockwell Automation Inc.,2017,7,26,-4.993262871000001,-4.917041953,-4.860911849,-4.741975866000001,Rockwell Automation Inc._20170726,-6.118823256000001,-5.050131848,-4.971812048,-4.7387119339999995
ANTM,Anthem Inc.,2017,7,26,-4.211403036,-4.477898024,-4.635368586,-4.603454006000001,Anthem Inc._20170726,-6.408620637,-5.201851406,-5.1907631489999995,-5.001594361
PYPL,PayPal,2017,7,26,-4.055459609,-4.296657668,-4.307286475,-4.4381379910000005,PayPal_20170726,-6.058321251000001,-4.466137135,-4.107060405,-4.150902673
WM,Waste Management Inc.,2017,7,26,-4.824801416000001,-5.193298436,-5.22340516,-5.15950801,Waste Management Inc._20170726,-5.351253338,-5.737849757,-5.597171797000001,-5.4816902139999995
TWTR,"Twitter, Inc.",2017,7,27,-3.9232827560000003,-4.145048258,-4.21897639,-4.232081611,"Twitter, Inc._20170727",-4.955559385,-4.3326906339999995,-4.221120981,-4.087536861999999
LKQ,LKQ Corporation,2017,7,27,-4.495137839,-4.79433775,-4.532367988,-4.742010731000001,LKQ Corporation_20170727,-5.164974845,-4.959317743,-4.446413281,-4.482311822
PCG,PG&E Corp.,2017,7,27,-5.571387416,-5.409915276,-5.415523906000001,-5.48202265,PG&E Corp._20170727,-5.235594135,-5.1549734439999995,-5.094634354,-4.937331782
KLAC,KLA-Tencor Corp.,2017,7,27,-3.773138364,-3.65026869,-3.739932833,-3.955994043,KLA-Tencor Corp._20170727,-4.456116571,-4.4211290210000005,-4.495039646,-4.068185338999999
NLSN,Nielsen Holdings,2017,7,27,-4.398638575,-4.286789052,-4.175362752,-4.340824285,Nielsen Holdings_20170727,-3.6425759319999997,-3.993408294,-4.228025803,-4.262216262
MA,Mastercard Inc.,2017,7,27,-4.734579711,-4.960621338999999,-4.705052075,-4.745961009,Mastercard Inc._20170727,-6.0074379229999995,-6.193261512,-5.232919096,-4.7997243439999995
MAS,Masco Corp.,2017,7,27,-4.781880526,-4.938206191,-4.452549522,-4.595090352,Masco Corp._20170727,-4.995988463,-4.668293653,-4.643463154,-4.66124721
ALGN,Align Technology,2017,7,27,-2.8896721910000003,-3.233803056,-3.416330866,-3.697999165,Align Technology_20170727,-4.370296543,-4.438182751,-4.541387123,-4.289549616
CMCSA,Comcast Corp.,2017,7,27,-4.475820537,-4.607816712,-4.415840301999999,-4.140146334,Comcast Corp._20170727,-4.946703954,-5.20781103,-5.121990071,-4.550360864
MMC,Marsh & McLennan,2017,7,27,-4.526659893,-4.80497195,-4.909693705,-4.634981541,Marsh & McLennan_20170727,-5.624838723,-5.801356029,-5.171531334,-5.050213208
UPS,United Parcel Service,2017,7,27,-4.878247077,-5.090284158,-4.781843376,-4.966113793,United Parcel Service_20170727,-4.869491911,-5.021385277,-4.973928288,-5.005352876
CELG,Celgene Corp.,2017,7,27,-5.274220527,-5.409157232999999,-4.266576891000001,-4.297198763,Celgene Corp._20170727,-4.818362784,-4.904997719,-5.015251078,-4.251934184
MGM,MGM Resorts International,2017,7,27,-5.469807564,-4.834145707,-4.336130038,-4.310559163,MGM Resorts International_20170727,-4.811932135,-4.38408118,-4.409301613999999,-4.134522894
xel,Xcel Energy Inc,2017,7,27,-4.954115905,-5.135744454,-5.130715768,-5.331612295,Xcel Energy Inc_20170727,-4.631935546,-4.865545199,-5.101521213,-5.067914524
BWA,BorgWarner,2017,7,27,-4.854902653,-4.549052713,-4.35320499,-4.371109985,BorgWarner_20170727,-4.349904934,-4.141324182,-4.265510008,-4.086223115
SYK,Stryker Corp.,2017,7,27,-4.356922711,-4.382981013,-4.534964831,-4.388465498,Stryker Corp._20170727,-5.50597881,-5.166172754,-4.644242272,-4.8315963260000006
INTC,Intel Corp.,2017,7,27,-4.755891376,-4.768016357,-4.55125252,-4.7154573410000005,Intel Corp._20170727,-5.309545583,-5.586580587,-4.814268817,-4.565846412
BMY,Bristol-Myers Squibb,2017,7,27,-3.9912583919999998,-4.195034903,-4.346774999,-4.310852522,Bristol-Myers Squibb_20170727,-5.773552936000001,-5.749289645,-4.842627515,-4.710935023999999
VRSN,Verisign Inc.,2017,7,27,-4.606121849,-4.758579325,-4.646790231000001,-4.727854272,Verisign Inc._20170727,-7.024688936,-5.597369947000001,-5.021909933,-4.979431788
IVZ,Invesco Ltd.,2017,7,27,-4.71064808,-4.648367982,-4.3842641769999995,-4.480100495,Invesco Ltd._20170727,-5.446480902,-5.261677334,-4.587362962,-4.655578499
EQT,EQT Corporation,2017,7,27,-4.113900888,-4.355492473,-4.309643688,-4.40820736,EQT Corporation_20170727,-4.922250346,-4.324182528,-4.441758033999999,-3.639524943
RSG,Republic Services Inc,2017,7,27,-4.668833381000001,-5.006505584,-5.147643621,-5.111672128,Republic Services Inc_20170727,-5.174254912,-5.5259449510000005,-5.510328778,-5.2973318
mat,Mattel Inc.,2017,7,27,-3.211797965,-3.549739621,-3.875476297,-4.010478813,Mattel Inc._20170727,-3.8421644919999998,-3.9848747789999996,-4.264391286,-3.971252626
jci,Johnson Controls International,2017,7,27,-5.290151795,-4.41108728,-4.554143912,-4.48193578,Johnson Controls International_20170727,-4.630632426,-4.896635036,-4.918749018,-4.686607508
VZ,Verizon Communications,2017,7,27,-5.691957717999999,-4.843727096,-4.812849554,-4.895992729,Verizon Communications_20170727,-4.672263077,-4.689523253,-4.814897768,-4.807362393
ADP,Automatic Data Processing,2017,7,27,-4.192532881,-4.149885981000001,-3.896017587,-4.127925367,Automatic Data Processing_20170727,-4.124418976,-4.431326433,-4.422147388,-4.528194225
VLO,Valero Energy,2017,7,27,-3.8979261060000003,-4.281359305,-4.352372192,-4.40256851,Valero Energy_20170727,-4.894657886,-5.040379359,-4.733537711,-4.509940251000001
MO,Altria Group Inc,2017,7,27,-3.156126547,-3.368366575,-3.6860340610000004,-3.98111096,Altria Group Inc_20170727,-6.145962524,-5.425757353,-5.324198286000001,-4.96421529
ABBV,AbbVie Inc.,2017,7,28,-5.0685079989999995,-5.43985752,-4.90118717,-4.189417022,AbbVie Inc._20170728,-4.804967144,-4.427552298,-4.6613636419999995,-4.731409191
ABBV,AbbVie Inc.,2017,7,28,-5.0685079989999995,-5.43985752,-4.90118717,-4.189417022,AbbVie Inc._20170728,-4.804967144,-4.427552298,-4.6613636419999995,-4.731409191
MRK,Merck & Co.,2017,7,28,-5.707177487999999,-5.64965652,-5.28190776,-5.082206891,Merck & Co._20170728,-4.046932897,-4.413134343,-4.679206198,-4.707051013
CVX,Chevron Corp.,2017,7,28,-4.909420098,-4.861903453,-4.933085654,-4.846355462,Chevron Corp._20170728,-6.290355954,-4.857571601,-5.069868145,-4.746267216000001
XRX,Xerox,2017,8,1,-4.820665771,-4.479630178,-4.494480086,-4.547845436,Xerox_20170801,-5.246175107,-4.134847224,-4.478269312,-4.405180667
ILMN,Illumina Inc,2017,8,1,-2.59669641,-2.898323155,-3.230196955,-3.5400472080000003,Illumina Inc_20170801,-5.110164118999999,-4.851740857,-4.689120903,-4.205456546000001
MLM,Martin Marietta Materials,2017,8,1,-3.8843517999999997,-4.072653115,-4.298923282,-4.023406136,Martin Marietta Materials_20170801,-5.3644159810000005,-5.224281917,-4.638379917,-4.4329027839999995
ADM,Archer-Daniels-Midland Co,2017,8,1,-4.6566004,-4.887212975,-4.591904708,-4.578407147,Archer-Daniels-Midland Co_20170801,-5.478804277,-5.0260169910000005,-4.84002765,-4.668753
ECL,Ecolab Inc.,2017,8,1,-5.194743998,-4.740014982,-4.7332189389999995,-4.7962021880000005,Ecolab Inc._20170801,-6.095976007000001,-5.362340276,-5.2948863,-5.14547095
CMI,Cummins Inc.,2017,8,1,-4.976316505,-4.580626429,-4.681798349,-4.7266928880000005,Cummins Inc._20170801,-5.517478579,-5.079050883,-5.245545348,-4.8189609639999995
INCY,Incyte,2017,8,1,-3.987499974,-3.602989635,-3.809252798,-3.593096795,Incyte_20170801,-3.7539697530000002,-3.650423963,-3.86917881,-3.675574966
dva,DaVita Inc.,2017,8,1,-3.242675638,-3.5311524910000003,-3.776939842,-3.982476324,DaVita Inc._20170801,-4.825864955,-5.064352252,-4.802595796,-4.667379749
RCL,Royal Caribbean Cruises Ltd,2017,8,1,-4.61419692,-4.140013144,-4.277052083,-4.196820616,Royal Caribbean Cruises Ltd_20170801,-5.386546852,-5.262840219,-4.620574502,-4.438279726
MOS,The Mosaic Company,2017,8,1,-4.073064854,-4.185990394,-4.220272828,-4.143463805,The Mosaic Company_20170801,-5.075984678,-4.4204300089999995,-4.480998537,-3.934038006
D,Dominion Energy,2017,8,2,-5.341875084,-5.593148796,-5.618631003,-5.024061016,Dominion Energy_20170802,-6.329891097000001,-5.453135196,-5.388704261,-5.226251712
CA,"CA, Inc.",2017,8,2,-4.418047849,-4.282595188,-4.467910192,-4.723064236,"CA, Inc._20170802",-5.3659745789999995,-3.29400333,-3.618985115,-3.441399908
FBHS,Fortune Brands Home & Security,2017,8,2,-4.660658166,-4.695954892,-4.566436134,-4.5998091919999995,Fortune Brands Home & Security_20170802,-5.570245801,-5.694900923,-4.980969629,-4.935151866
FIS,Fidelity National Information Services,2017,8,2,-5.347832565,-5.573746449,-4.771598896,-4.970155551,Fidelity National Information Services_20170802,-5.5211502789999995,-5.298279824,-5.4870191870000005,-5.202263361
EQIX,Equinix,2017,8,2,-5.463075416000001,-4.644338438999999,-4.438398459,-4.490429912,Equinix_20170802,-5.92406389,-5.029767448,-5.117281818,-4.645265162
VMC,Vulcan Materials,2017,8,2,-4.156023526999999,-4.323488919,-4.274785742,-4.061795573,Vulcan Materials_20170802,-4.30168937,-4.4606717510000005,-4.463889609,-4.388723661
HOLx,Hologic,2017,8,2,-3.334019516,-3.477735374,-3.7736227369999997,-3.964851126,Hologic_20170802,-5.544563547,-5.108778945,-4.802603218,-4.717690851
HUM,Humana Inc.,2017,8,2,-4.015226905,-4.140493121,-4.375767148,-4.590623997,Humana Inc._20170802,-5.479748184,-5.801733265,-5.455974451,-4.87465443
AME,AMETEK Inc.,2017,8,2,-5.658199752000001,-5.328148598,-5.122063400000001,-5.201851718,AMETEK Inc._20170802,-5.666552976,-5.379747187,-5.1909633589999995,-4.912129351
CTL,CenturyLink Inc,2017,8,2,-3.6914571260000004,-3.995407241,-3.486159624,-3.6690266080000002,CenturyLink Inc_20170802,-4.904549831000001,-4.074217338,-4.028150105,-4.190634056
MDLZ,Mondelez International,2017,8,2,-4.482764738999999,-4.752946468999999,-4.739441671,-4.570794397,Mondelez International_20170802,-5.332015163,-5.04567504,-5.12434757,-4.935455407
TAP,Molson Coors Brewing Company,2017,8,2,-5.932917597,-5.132372641,-5.075087191000001,-4.870842706,Molson Coors Brewing Company_20170802,-5.789228082999999,-5.490027512999999,-5.117768792,-5.114533261
CTXS,Citrix Systems,2017,8,2,-4.375983302,-4.447467137,-4.287007504,-4.4143309760000005,Citrix Systems_20170802,-4.962426575,-4.730052778,-4.525430149,-4.557048409
CLX,The Clorox Company,2017,8,3,-5.160387483,-5.22267199,-5.164905722,-4.998810203000001,The Clorox Company_20170803,-5.151201632,-4.878095499,-4.967943274,-4.883049037
PWR,Quanta Services Inc.,2017,8,3,-4.463909931,-4.278917461,-4.304179826,-4.474744183,Quanta Services Inc._20170803,-4.484514493,-4.423153587,-4.29317323,-4.337769508
FLT,FleetCor Technologies Inc,2017,8,3,-3.7326896360000004,-3.808426988,-4.07996946,-4.284728777,FleetCor Technologies Inc_20170803,-5.013165184,-4.525626561,-4.5964797,-4.550801342
chd,Church & Dwight,2017,8,3,-4.59068506,-4.504276089,-4.688542141,-4.7641730860000004,Church & Dwight_20170803,-5.738286872000001,-5.024099185,-4.856849615,-4.977221465
