ticker,name,year,month,day,future_3,future_7,future_15,future_30,text_file_name,past_3,past_7,past_15,past_30
ALGN,Align Technology,2017,1,31,-3.377267667,-3.652959492,-3.99440538,-4.192027266,Align Technology_20170131,-6.503056999,-4.414794426,-4.253345978,-4.346178859
nsc,Norfolk Southern Corp.,2017,4,26,-4.822990178,-5.142430086,-4.472358987,-4.353132872,Norfolk Southern Corp._20170426,-5.619120221,-4.521091428,-4.387328602,-4.356841198
KR,Kroger Co.,2017,9,8,-5.935573029,-4.305303161,-4.343582168,-4.22330616,Kroger Co._20170908,-5.572064884,-4.433319948,-3.696949632,-3.953180959
ALLE,Allegion,2017,2,9,-5.509598394,-4.753758983,-4.729731779,-4.850184839,Allegion_20170209,-5.196013497,-4.590256012,-4.467849122,-4.511683949
ATVI,Activision Blizzard,2017,5,4,-5.367162492,-4.751057795,-4.156059867,-4.140037921,Activision Blizzard_20170504,-5.243307779,-5.322653314,-4.920928221,-4.899789894
NI,NiSource Inc.,2017,5,3,-4.832139848,-4.852222082,-4.862855546,-4.823451098,NiSource Inc._20170503,-5.1815132,-4.997496163,-5.104042479,-5.102061691
YUM,Yum! Brands Inc,2017,2,9,-5.768802474,-5.111634612,-4.886729528,-5.062805602,Yum! Brands Inc_20170209,-7.170221576,-5.003897215,-4.980203554,-5.121014844
C,Citigroup Inc.,2017,1,18,-6.176884341,-4.423604467,-4.332603817,-4.333677126,Citigroup Inc._20170118,-4.459803291,-4.732416245,-4.468463391,-4.390233455
HPE,Hewlett Packard Enterprise,2017,9,5,-4.455739879,-3.907239513,-3.986213732,-4.172330277,Hewlett Packard Enterprise_20170905,-4.798858946,-4.714858094,-4.519348107,-4.498101099
MCD,McDonald's Corp.,2017,10,24,-5.47410402,-5.378877325,-4.889285586,-4.860659711,McDonald's Corp._20171024,-4.664130014,-4.847893906,-4.949120054,-4.545264353
VZ,Verizon Communications,2017,10,19,-4.943824802,-4.711041231,-4.484514449,-4.314355292,Verizon Communications_20171019,-7.258706134,-4.981709991,-5.118179624,-4.71720195
aon,Aon plc,2017,10,27,-4.732727539,-4.414222884,-4.486174686,-4.610069102,Aon plc_20171027,-5.722781399,-5.498132082,-5.526360254,-5.325472175
TSCO,Tractor Supply Company,2017,7,26,-3.16143887,-3.495247076,-3.634980989,-3.864051022,Tractor Supply Company_20170726,-3.713017564,-4.040512451,-3.974447719,-4.095984836
IRM,Iron Mountain Incorporated,2017,4,27,-5.078058873,-4.521494732,-4.732780035,-4.585441501,Iron Mountain Incorporated_20170427,-4.961161096,-4.624794719,-4.756263053,-4.720662091
PEP,PepsiCo Inc.,2017,10,4,-5.139386477,-5.357352996,-4.958112562,-4.880939626,PepsiCo Inc._20171004,-4.66860807,-4.8672589,-5.078524858,-5.084464217
UNH,United Health Group Inc.,2017,4,18,-5.039004687,-5.296668894,-5.130624986,-4.8730562,United Health Group Inc._20170418,-4.876235154,-5.203327527,-5.051087662,-4.981421251
sti,SunTrust Banks,2017,10,20,-4.693010597,-4.80110922,-4.516813391,-4.224809641,SunTrust Banks_20171020,-5.266657888,-5.17095671,-4.922236012,-4.717710761
BEN,Franklin Resources,2017,4,28,-5.473537665,-5.032923898,-4.587029356,-4.608296766,Franklin Resources_20170428,-5.115483587,-4.426435287,-4.389593615,-4.294779841
IVZ,Invesco Ltd.,2017,7,27,-4.71064808,-4.648367982,-4.384264177,-4.480100495,Invesco Ltd._20170727,-5.446480902,-5.261677334,-4.587362962,-4.655578499
BKNG,Booking Holdings Inc,2017,11,6,-2.628387247,-2.976640118,-3.332236856,-3.657646329,Booking Holdings Inc_20171106,-5.507186025,-4.41962358,-4.720941992,-4.75040889
IT,Gartner Inc,2017,11,2,-5.234228017,-4.869937609,-4.67979916,-4.597532735,Gartner Inc_20171102,-5.181681112,-4.879120733,-4.80716174,-4.942669681
CMS,CMS Energy,2017,10,26,-4.775982398,-4.976163683,-4.833840975,-4.974017466,CMS Energy_20171026,-5.156859149,-5.18382708,-5.177817301,-4.945495307
D,Dominion Energy,2017,8,2,-5.341875084,-5.593148796,-5.618631003,-5.024061016,Dominion Energy_20170802,-6.329891097,-5.453135196,-5.388704261,-5.226251712
VZ,Verizon Communications,2017,7,27,-5.691957718,-4.843727096,-4.812849554,-4.895992729,Verizon Communications_20170727,-4.672263077,-4.689523253,-4.814897768,-4.807362393
DOV,Dover Corp.,2017,4,20,-4.718934717,-4.576243573,-4.600000088,-4.525277851,Dover Corp._20170420,-4.487461428,-4.394625426,-4.58507148,-4.430335406
AME,AMETEK Inc.,2017,2,7,-5.74265734,-5.108683507,-4.648384816,-4.643243245,AMETEK Inc._20170207,-5.473321296,-5.165764738,-4.721655354,-4.685798153
LEN,Lennar Corp.,2017,10,3,-4.486151386,-4.729984844,-4.873700297,-4.174556565,Lennar Corp._20171003,-4.942275739,-4.946449916,-4.496569156,-4.44797844
AET,Aetna Inc,2017,10,31,-4.598189849,-4.354147455,-4.397941447,-4.532914307,Aetna Inc_20171031,-2.737732745,-3.116901187,-3.42655183,-3.685314843
ipg,Interpublic Group,2017,2,10,-4.382185585,-4.607127601,-4.644234647,-4.813411954,Interpublic Group_20170210,-4.033216133,-4.308556874,-4.471915971,-4.450840068
TWTR,"Twitter, Inc.",2017,2,9,-3.22249735,-3.536929857,-3.861097903,-3.982747126,"Twitter, Inc._20170209",-5.727346168,-3.883694826,-3.973691356,-4.155287496
ROST,Ross Stores,2017,11,16,-3.083177395,-3.328456343,-3.574197159,-3.85223103,Ross Stores_20171116,-5.083412039,-4.440433649,-4.672485388,-4.75069043
rmd,ResMed,2017,10,26,-3.278537264,-3.457755804,-3.811751911,-4.100281346,ResMed_20171026,-4.696891959,-4.914231014,-4.927212097,-4.682390458
INCY,Incyte,2017,2,14,-4.712151053,-3.538546202,-3.763602351,-3.678229226,Incyte_20170214,-5.308173081,-4.1273328,-3.984119173,-3.691020426
RF,Regions Financial Corp.,2017,10,24,-4.735439075,-4.740873307,-4.462894795,-4.376593218,Regions Financial Corp._20171024,-4.656282008,-4.656917396,-4.688894303,-4.658714003
APA,Apache Corporation,2017,11,2,-3.396260323,-3.475616837,-3.685882703,-3.723922828,Apache Corporation_20171102,-4.844470738,-4.255321321,-4.146989945,-3.916561774
GT,Goodyear Tire & Rubber,2017,4,28,-5.12500669,-4.874949236,-4.434659637,-4.012396188,Goodyear Tire & Rubber_20170428,-5.323799622,-4.386453255,-4.21901233,-4.367842932
IVZ,Invesco Ltd.,2017,10,26,-4.882593575,-4.668798383,-4.913633244,-4.647017097,Invesco Ltd._20171026,-4.824395231,-4.625665988,-4.904538574,-4.839868047
HD,Home Depot,2017,5,16,-4.925110976,-4.968970555,-5.05114186,-4.730829836,Home Depot_20170516,-4.892815436,-5.09819228,-5.021421786,-5.042559479
KSU,Kansas City Southern,2017,1,20,-3.776520367,-4.048732936,-4.342196108,-4.543706193,Kansas City Southern_20170120,-5.154474135,-4.792158953,-4.043684293,-4.210463139
ffiv,F5 Networks,2017,7,26,-3.237248518,-3.580699061,-3.877694915,-4.147302083,F5 Networks_20170726,-5.21080663,-4.768856702,-4.395950925,-4.568213578
ECL,Ecolab Inc.,2017,5,2,-6.56803914,-5.523466635,-5.500594546,-5.275017828,Ecolab Inc._20170502,-5.917953673,-5.562703263,-5.445302757,-5.48072391
PWR,Quanta Services Inc.,2017,2,21,-4.113126516,-3.996573695,-4.168470819,-4.287289091,Quanta Services Inc._20170221,-4.713583449,-4.664762443,-4.423399767,-4.023023637
CMA,Comerica Inc.,2017,4,18,-4.56338391,-4.480055282,-4.636247839,-4.29873352,Comerica Inc._20170418,-3.966096792,-4.270802486,-4.328711659,-4.208416688
ECL,Ecolab Inc.,2017,2,21,-4.336388209,-4.426938078,-4.724233134,-4.92526923,Ecolab Inc._20170221,-5.865113253,-5.879859636,-5.212479256,-5.068424398
cah,Cardinal Health Inc.,2017,5,1,-4.955800843,-5.066056578,-4.788825803,-4.81984393,Cardinal Health Inc._20170501,-4.846261552,-4.846324385,-3.531495298,-3.812316593
DRI,Darden Restaurants,2017,12,19,-4.530988427,-4.647377958,-4.628330262,-4.59554767,Darden Restaurants_20171219,-4.312532928,-4.647832074,-4.430297084,-4.483432892
PCG,PG&E Corp.,2017,7,27,-5.571387416,-5.409915276,-5.415523906,-5.48202265,PG&E Corp._20170727,-5.235594135,-5.154973444,-5.094634354,-4.937331782
xel,Xcel Energy Inc,2017,2,2,-6.729164377,-5.373303227,-5.194513792,-4.928398338,Xcel Energy Inc_20170202,-4.36246701,-4.753685636,-4.797469368,-4.877313197
kmx,Carmax Inc,2017,9,22,-4.276461584,-4.589145084,-4.825381644,-4.803296643,Carmax Inc_20170922,-7.530881592,-4.711477514,-4.689565269,-4.475500146
WRK,WestRock,2017,4,26,-4.457569804,-4.701900115,-4.341839671,-4.301797787,WestRock_20170426,-4.797444126,-4.258422381,-4.186719741,-4.160119431
XLNX,Xilinx,2017,4,26,-3.227163701,-3.571509254,-3.898693651,-4.001139466,Xilinx_20170426,-3.724842564,-4.086094669,-4.202898177,-4.393516129
alxn,Alexion Pharmaceuticals,2017,10,26,-3.350773053,-3.602637615,-3.84782383,-3.766266954,Alexion Pharmaceuticals_20171026,-3.923645585,-4.020982022,-4.153284472,-4.277492709
NUE,Nucor Corp.,2017,4,20,-4.457792835,-4.561844351,-4.422881611,-4.364946403,Nucor Corp._20170420,-6.670489907,-4.088195796,-4.3014983,-4.057569386
MU,Micron Technology,2017,9,26,-3.626708338,-3.464186123,-3.574961021,-3.710816907,Micron Technology_20170926,-4.102569011,-4.120953681,-4.131009356,-3.96622666
AVY,Avery Dennison Corp,2017,4,26,-5.537107232,-5.630529292,-4.950485424,-4.95405629,Avery Dennison Corp_20170426,-5.060660094,-5.159753514,-5.144474279,-5.065971222
RTN,Raytheon Co.,2017,4,27,-4.639112626,-4.921342889,-4.899340232,-4.956377634,Raytheon Co._20170427,-4.895597306,-5.175389885,-4.97575004,-4.813730275
NLSN,Nielsen Holdings,2017,7,27,-4.398638575,-4.286789052,-4.175362752,-4.340824285,Nielsen Holdings_20170727,-3.642575932,-3.993408294,-4.228025803,-4.262216262
sna,Snap-On Inc.,2017,7,20,-4.301958558,-4.111430859,-4.342629221,-4.305150809,Snap-On Inc._20170720,-4.222456966,-4.526184255,-4.534096189,-4.546642889
SNPS,Synopsys Inc.,2017,11,29,-3.542887258,-3.895643732,-4.106513103,-4.367948254,Synopsys Inc._20171129,-4.764884155,-4.964141766,-5.0365625,-5.013549488
ABBV,AbbVie Inc.,2017,10,27,-4.147383589,-4.299202474,-4.464489177,-4.617874315,AbbVie Inc._20171027,-4.317801699,-3.809043663,-4.113405164,-4.085869232
KO,Coca-Cola Company (The),2017,7,26,-5.225806767,-5.501549391,-5.523105197,-5.556467516,Coca-Cola Company (The)_20170726,-5.207359372,-5.517628307,-5.462874229,-5.341087492
ULTA,Ulta Beauty,2017,11,30,-3.366189298,-3.603739056,-3.880494815,-3.83572288,Ulta Beauty_20171130,-3.569757957,-3.689555356,-3.826284623,-3.988246757
CMCSA,Comcast Corp.,2017,7,27,-4.475820537,-4.607816712,-4.415840302,-4.140146334,Comcast Corp._20170727,-4.946703954,-5.20781103,-5.121990071,-4.550360864
PH,Parker-Hannifin,2017,2,2,-5.201020691,-4.787367579,-4.691338598,-4.688944645,Parker-Hannifin_20170202,-5.26777119,-4.239542215,-4.277394,-4.472644596
KLAC,KLA-Tencor Corp.,2017,7,27,-3.773138364,-3.65026869,-3.739932833,-3.955994043,KLA-Tencor Corp._20170727,-4.456116571,-4.421129021,-4.495039646,-4.068185339
GD,General Dynamics,2017,10,25,-4.584981237,-4.610284668,-4.729358288,-4.711173701,General Dynamics_20171025,-4.943709087,-5.039720637,-5.077719578,-4.943173005
DG,Dollar General,2017,12,7,-4.54158093,-4.46208767,-4.708704998,-4.535144073,Dollar General_20171207,-4.182492545,-4.382038773,-4.332221607,-4.320764891
ALGN,Align Technology,2017,4,27,-2.846309712,-2.967124934,-3.293644797,-3.59626925,Align Technology_20170427,-4.403342115,-4.666134145,-4.778083933,-4.665587817
MSFT,Microsoft Corp.,2017,1,26,-4.188018005,-4.391764235,-4.653639722,-4.80906323,Microsoft Corp._20170126,-5.877444388,-5.444144922,-5.242546017,-5.010616171
DHI,D. R. Horton,2017,1,24,-4.177953645,-4.232711478,-4.286295814,-4.380252166,D. R. Horton_20170124,-4.245642542,-4.6042314,-4.474524051,-4.351600545
WELL,Welltower Inc.,2017,5,5,-4.609375825,-4.612397932,-4.809646418,-4.969656827,Welltower Inc._20170505,-5.164401597,-5.0944348,-4.875098703,-4.899524211
DOV,Dover Corp.,2017,7,20,-4.990406353,-4.965499837,-4.653168537,-4.738727395,Dover Corp._20170720,-5.567942541,-4.984827465,-4.719137769,-4.304356241
HBI,Hanesbrands Inc,2017,5,2,-3.272881055,-3.475808128,-3.707787812,-3.881023671,Hanesbrands Inc_20170502,-4.042817459,-4.254402487,-4.376949083,-4.441710228
LMT,Lockheed Martin Corp.,2017,1,24,-4.54500971,-4.882527757,-5.063148894,-5.032426262,Lockheed Martin Corp._20170124,-5.24045955,-5.048761683,-5.048633314,-4.714871142
WU,Western Union Co,2017,5,2,-3.807928015,-4.080082951,-4.310324716,-4.362117084,Western Union Co_20170502,-5.215113831,-4.771510435,-4.923852183,-4.727023292
AVY,Avery Dennison Corp,2017,10,25,-4.788233025,-4.934281566,-4.542704378,-4.564288065,Avery Dennison Corp_20171025,-4.998973626,-4.822442681,-4.919345682,-4.829385081
FL,Foot Locker Inc,2017,5,19,-4.200307859,-4.558666911,-4.125804118,-4.062132217,Foot Locker Inc_20170519,-5.192347182,-4.606229074,-4.569354776,-4.302997514
STX,Seagate Technology,2017,1,24,-2.879251011,-3.068005239,-3.347606116,-3.607334081,Seagate Technology_20170124,-4.433469837,-4.640522185,-4.251542471,-4.120073227
PNW,Pinnacle West Capital,2017,8,3,-5.185129131,-5.216792061,-5.322547263,-5.061798583,Pinnacle West Capital_20170803,-6.07667423,-5.412880621,-5.314999429,-5.12266323
NCLH,Norwegian Cruise Line,2017,2,22,-4.220156867,-4.448236713,-4.47369335,-4.529127689,Norwegian Cruise Line_20170222,-4.982815439,-5.239319362,-4.665927392,-4.413390941
BKNG,Booking Holdings Inc,2017,5,9,-3.874741946,-4.083089884,-4.264205953,-4.319912946,Booking Holdings Inc_20170509,-4.670529118,-4.924718888,-4.687771813,-4.752233854
KLAC,KLA-Tencor Corp.,2017,4,27,-3.57288702,-3.892972333,-4.121823718,-4.057525903,KLA-Tencor Corp._20170427,-4.278333481,-4.214686808,-4.458576938,-4.680971797
LYB,LyondellBasell,2017,2,3,-4.387867074,-4.455130517,-4.592789041,-4.475462668,LyondellBasell_20170203,-4.200151792,-4.404648289,-4.242871527,-4.393311271
SRE,Sempra Energy,2017,5,9,-6.218102067,-5.336758525,-5.181183704,-5.002406313,Sempra Energy_20170509,-5.548767555,-5.206756161,-5.184657986,-5.136976762
BDX,Becton Dickinson,2017,11,2,-5.353482897,-4.524543308,-4.493194415,-4.540832959,Becton Dickinson_20171102,-5.854989439,-5.992716578,-4.818948749,-4.846952375
dgx,Quest Diagnostics,2017,4,20,-4.61295913,-4.891085522,-5.169315798,-5.004687504,Quest Diagnostics_20170420,-4.939140067,-5.076831961,-5.333638047,-5.312754975
CMS,CMS Energy,2017,5,1,-6.341932799,-5.090317623,-5.147130427,-5.137774872,CMS Energy_20170501,-5.933386775,-5.296311093,-5.126360913,-5.070977293
TWTR,"Twitter, Inc.",2017,4,26,-3.468035989,-3.664898681,-3.521810099,-3.740955673,"Twitter, Inc._20170426",-5.57468096,-5.503522634,-4.970646092,-4.461692694
ADS,Alliance Data Systems,2017,1,26,-4.465997627,-4.32940393,-4.597905863,-4.605126169,Alliance Data Systems_20170126,-5.009149084,-4.412956202,-4.468749681,-4.507279836
AMT,American Tower Corp A,2017,2,27,-4.700131631,-4.68917475,-4.910170117,-5.067036986,American Tower Corp A_20170227,-5.302144128,-4.713459048,-4.564169282,-4.676670149
IP,International Paper,2017,2,2,-4.194664842,-4.152481545,-4.289480665,-4.363963441,International Paper_20170202,-5.996889934,-4.03577891,-4.253669541,-4.489376827
COTY,"Coty, Inc",2017,8,22,-3.62637001,-3.656058673,-3.90584402,-4.051671773,"Coty, Inc_20170822",-4.027812602,-4.348592187,-4.412362553,-4.432831256
CA,"CA, Inc.",2017,8,2,-4.418047849,-4.282595188,-4.467910192,-4.723064236,"CA, Inc._20170802",-5.365974579,-3.29400333,-3.618985115,-3.441399908
ILMN,Illumina Inc,2017,1,31,-5.075389325,-5.440087641,-5.039682455,-4.54966798,Illumina Inc_20170131,-5.005349058,-5.089326758,-3.156734569,-3.393536742
LMT,Lockheed Martin Corp.,2017,4,25,-5.527455261,-5.631529322,-5.413463295,-4.976869957,Lockheed Martin Corp._20170425,-5.876603944,-5.275543203,-5.089826673,-4.9991757
ALGN,Align Technology,2017,7,27,-2.889672191,-3.233803056,-3.416330866,-3.697999165,Align Technology_20170727,-4.370296543,-4.438182751,-4.541387123,-4.289549616
AET,Aetna Inc,2017,5,2,-5.730776053,-5.908937258,-4.837252473,-4.839614596,Aetna Inc_20170502,-5.245521976,-5.072564628,-4.928522926,-4.819738692
BEN,Franklin Resources,2017,1,27,-4.965430798,-4.975456704,-4.630412007,-4.723119352,Franklin Resources_20170127,-3.876142846,-4.175395652,-4.377528075,-4.414760686
UPS,United Parcel Service,2017,7,27,-4.878247077,-5.090284158,-4.781843376,-4.966113793,United Parcel Service_20170727,-4.869491911,-5.021385277,-4.973928288,-5.005352876
FLT,FleetCor Technologies Inc,2017,8,3,-3.732689636,-3.808426988,-4.07996946,-4.284728777,FleetCor Technologies Inc_20170803,-5.013165184,-4.525626561,-4.5964797,-4.550801342
NUE,Nucor Corp.,2017,10,19,-4.314338884,-4.291568158,-4.42121054,-4.550179208,Nucor Corp._20171019,-4.668858315,-4.159142513,-4.397129366,-4.328456168
WY,Weyerhaeuser,2017,4,28,-4.958412982,-4.809653737,-4.916182642,-4.828332738,Weyerhaeuser_20170428,-4.089882903,-4.372849165,-4.53230343,-4.654295941
XRX,Xerox,2017,4,25,-5.243646037,-4.522853716,-4.560200876,-4.486727082,Xerox_20170425,-4.488611218,-4.675320343,-4.893446349,-4.529870165
USB,U.S. Bancorp,2017,4,19,-4.493376058,-4.4356719,-4.615245115,-4.602663755,U.S. Bancorp_20170419,-4.416073349,-4.77714895,-4.770041872,-4.838251511
CMI,Cummins Inc.,2017,8,1,-4.976316505,-4.580626429,-4.681798349,-4.726692888,Cummins Inc._20170801,-5.517478579,-5.079050883,-5.245545348,-4.818960964
ROST,Ross Stores,2017,5,18,-4.566013033,-4.721106012,-4.540045214,-4.283211911,Ross Stores_20170518,-4.853503363,-4.302110769,-4.469276654,-4.578307703
NWL,Newell Brands,2017,2,6,-4.552973449,-4.566054405,-4.262065696,-4.39246232,Newell Brands_20170206,-4.453200895,-4.365852328,-4.286434889,-4.377830826
jci,Johnson Controls International,2017,2,1,-4.923757654,-4.413570617,-4.519248645,-4.526804527,Johnson Controls International_20170201,-4.882303337,-4.806949266,-4.638676343,-4.522018709
TXN,Texas Instruments,2017,4,25,-4.643693328,-4.701135814,-4.753582036,-4.482666508,Texas Instruments_20170425,-4.309543531,-4.494759711,-4.656260409,-4.730145245
GM,General Motors,2017,2,7,-6.333238097,-4.068627755,-4.213350697,-4.264488981,General Motors_20170207,-4.373199057,-4.295275939,-4.224195463,-4.043327531
RCL,Royal Caribbean Cruises Ltd,2017,8,1,-4.61419692,-4.140013144,-4.277052083,-4.196820616,Royal Caribbean Cruises Ltd_20170801,-5.386546852,-5.262840219,-4.620574502,-4.438279726
ANTM,Anthem Inc.,2017,4,26,-5.292900864,-5.097928323,-4.57417203,-4.621810393,Anthem Inc._20170426,-4.503779624,-4.748508996,-4.809722093,-4.658700696
AME,AMETEK Inc.,2017,8,2,-5.658199752,-5.328148598,-5.1220634,-5.201851718,AMETEK Inc._20170802,-5.666552976,-5.379747187,-5.190963359,-4.912129351
HSY,The Hershey Company,2017,10,26,-5.74259299,-4.668439584,-4.428431428,-4.609998908,The Hershey Company_20171026,-5.510347559,-5.639020655,-5.197556691,-5.01771501
HSY,The Hershey Company,2017,2,3,-5.864121295,-5.328750791,-5.062905766,-5.196105645,The Hershey Company_20170203,-5.647603748,-5.610584899,-5.393842823,-5.126417354
GPS,Gap Inc.,2017,2,23,-3.936889846,-3.809433135,-4.041889873,-3.916465994,Gap Inc._20170223,-4.37002,-3.966617589,-4.04158114,-3.987693893
ADM,Archer-Daniels-Midland Co,2017,2,7,-4.262413002,-4.435028245,-4.363433579,-4.460646821,Archer-Daniels-Midland Co_20170207,-6.107461185,-5.19745852,-4.634700311,-4.599822412
ffiv,F5 Networks,2017,4,26,-3.263344094,-3.541643659,-3.792146208,-4.014658167,F5 Networks_20170426,-5.254100144,-5.198247306,-4.924865516,-4.650557799
HPQ,HP Inc.,2017,2,22,-3.216730815,-3.420894907,-3.78318113,-4.021819796,HP Inc._20170222,-5.08260366,-4.800866064,-4.913011576,-4.409895016
ULTA,Ulta Beauty,2017,3,9,-3.780219529,-4.037487462,-4.28467919,-4.51970542,Ulta Beauty_20170309,-4.054497219,-4.369529251,-4.598595812,-4.751923506
INTU,Intuit Inc.,2017,2,23,-3.388605601,-3.752121789,-4.089379511,-4.30499063,Intuit Inc._20170223,-5.617009457,-5.696506461,-5.208465061,-5.088264231
HES,Hess Corporation,2017,10,25,-3.442180754,-3.819841084,-3.631080292,-3.752565065,Hess Corporation_20171025,-4.346187724,-4.231990177,-4.382323032,-4.318129474
HES,Hess Corporation,2017,1,25,-4.896875672,-4.465382143,-4.326724231,-4.191843733,Hess Corporation_20170125,-4.670182548,-4.632595196,-4.163448219,-4.173269794
INTC,Intel Corp.,2017,4,27,-3.808980531,-4.187467755,-4.408358684,-4.583193767,Intel Corp._20170427,-5.408591484,-5.714321976,-5.130047846,-5.187280799
rl,Polo Ralph Lauren Corp.,2017,2,2,-5.2384274,-4.529806411,-4.750304981,-4.716209817,Polo Ralph Lauren Corp._20170202,-4.928861919,-4.429015487,-4.26636704,-4.398368947
MSI,Motorola Solutions Inc.,2017,11,2,-3.565991491,-3.918348005,-4.231495297,-4.304455916,Motorola Solutions Inc._20171102,-5.342757383,-5.231550198,-5.317135797,-4.662146564
TSCO,Tractor Supply Company,2017,10,25,-3.929197599,-4.029092969,-4.106397359,-4.0661273,Tractor Supply Company_20171025,-5.037400012,-5.107008218,-4.587892264,-4.469268385
nsc,Norfolk Southern Corp.,2017,10,25,-4.022524406,-4.18941279,-4.490852895,-4.208948433,Norfolk Southern Corp._20171025,-4.540571486,-4.608707866,-4.605988535,-4.715990965
jci,Johnson Controls International,2017,4,27,-5.120392598,-4.925088684,-4.715548651,-4.647729774,Johnson Controls International_20170427,-4.614734926,-4.900086588,-4.825221449,-4.565435798
FLIR,FLIR Systems,2017,10,25,-4.074012431,-4.457551345,-4.664476741,-4.694842304,FLIR Systems_20171025,-5.596982135,-5.102170191,-4.876893971,-4.351820454
ECL,Ecolab Inc.,2017,10,31,-6.179293141,-5.529083664,-5.13548804,-5.06920168,Ecolab Inc._20171031,-5.533684169,-5.335060429,-5.116023437,-5.111582624
WM,Waste Management Inc.,2017,7,26,-4.824801416,-5.193298436,-5.22340516,-5.15950801,Waste Management Inc._20170726,-5.351253338,-5.737849757,-5.597171797,-5.481690214
TSCO,Tractor Supply Company,2017,2,1,-4.567838833,-4.849939284,-4.405886724,-4.548747848,Tractor Supply Company_20170201,-5.22143877,-5.175630172,-4.636586635,-4.640386606
INCY,Incyte,2017,5,4,-3.788181764,-3.981745473,-3.718337233,-3.7359408,Incyte_20170504,-7.101638147,-5.16689105,-3.583813567,-3.726016545
DIS,The Walt Disney Company,2017,2,7,-5.895673837,-5.786126344,-5.539606478,-5.441773589,The Walt Disney Company_20170207,-6.372108015,-4.815349384,-5.033208151,-4.844813451
CTL,CenturyLink Inc,2017,11,8,-3.877099283,-3.564084679,-3.601264291,-3.416443616,CenturyLink Inc_20171108,-3.409726536,-3.177128951,-3.419596527,-3.617254825
CI,CIGNA Corp.,2017,2,2,-4.58791531,-4.691550532,-4.617088681,-4.650254013,CIGNA Corp._20170202,-4.940844995,-4.741439736,-4.522981593,-4.434936233
LMT,Lockheed Martin Corp.,2017,7,18,-4.87148971,-5.122144434,-5.275526971,-4.926755368,Lockheed Martin Corp._20170718,-6.419559807,-5.331539837,-4.998729405,-5.116170157
hca,HCA Holdings,2017,5,2,-4.364335912,-4.49283937,-4.552256119,-4.611222098,HCA Holdings_20170502,-5.160210592,-4.887519298,-4.817924885,-4.25770409
PCAR,PACCAR Inc.,2017,10,24,-4.296919131,-4.176014022,-4.409087607,-4.237477696,PACCAR Inc._20171024,-4.691367081,-4.827029264,-4.737172596,-4.855033474
AVY,Avery Dennison Corp,2017,7,25,-4.948486147,-4.947823043,-4.954174609,-4.859973342,Avery Dennison Corp_20170725,-6.848326224,-5.276974649,-5.035566722,-5.080061054
MMM,3M Company,2017,4,25,-5.747111588,-5.255720827,-5.330940372,-5.130158765,3M Company_20170425,-5.275380349,-5.041971541,-5.280357477,-5.338642738
shw,Sherwin-Williams,2017,4,20,-5.539916757,-4.947951285,-4.991502666,-4.745519135,Sherwin-Williams_20170420,-5.709228206,-5.022539252,-5.226034303,-5.147321374
COTY,"Coty, Inc",2017,11,9,-3.741008547,-4.110463088,-4.362606002,-4.205928308,"Coty, Inc_20171109",-4.527387579,-3.666283281,-3.949743383,-4.014287801
NKTR,Nektar Therapeutics,2017,11,7,-3.101831735,-3.186935941,-3.111790417,-3.080552942,Nektar Therapeutics_20171107,-4.993809502,-4.06721092,-4.047729276,-3.925528963
pnr,Pentair plc,2017,7,25,-4.516148034,-4.798452404,-4.779126997,-4.72735222,Pentair plc_20170725,-5.318825212,-5.225855116,-4.78557151,-4.697597168
HOLx,Hologic,2017,8,2,-3.334019516,-3.477735374,-3.773622737,-3.964851126,Hologic_20170802,-5.544563547,-5.108778945,-4.802603218,-4.717690851
CPB,Campbell Soup,2017,5,19,-4.497808313,-4.283072052,-4.53231292,-4.522342486,Campbell Soup_20170519,-5.116242393,-5.118521073,-4.973965229,-4.952932358
HOLx,Hologic,2017,11,8,-3.690800799,-3.875111226,-3.976914934,-4.102959622,Hologic_20171108,-4.055779639,-4.391554289,-4.662105758,-4.521815348
NLSN,Nielsen Holdings,2017,10,25,-3.985010779,-4.055092031,-4.221001576,-4.137436926,Nielsen Holdings_20171025,-4.733809303,-4.07721082,-4.276621993,-4.523690047
INTC,Intel Corp.,2017,7,27,-4.755891376,-4.768016357,-4.55125252,-4.715457341,Intel Corp._20170727,-5.309545583,-5.586580587,-4.814268817,-4.565846412
MSFT,Microsoft Corp.,2017,7,20,-5.132861068,-5.191955789,-5.120905711,-4.819495562,Microsoft Corp._20170720,-5.529295131,-5.124485602,-4.631003361,-4.525862142
NTAP,NetApp,2017,2,15,-3.848690346,-4.213005923,-4.214105165,-4.415408644,NetApp_20170215,-6.060519218,-5.463262245,-5.143838612,-4.696066776
MO,Altria Group Inc,2017,5,2,-4.95016672,-5.237366629,-5.136902952,-5.116433021,Altria Group Inc_20170502,-4.900560141,-4.697452584,-4.783194362,-4.862851441
EQT,EQT Corporation,2017,7,27,-4.113900888,-4.355492473,-4.309643688,-4.40820736,EQT Corporation_20170727,-4.922250346,-4.324182528,-4.441758034,-3.639524943
BAX,Baxter International Inc.,2017,4,26,-5.694286359,-5.940059063,-5.064594156,-5.063863801,Baxter International Inc._20170426,-5.046993533,-5.192516502,-5.292003253,-5.132367618
